transfer customer  @ 05/16/19 00:51:03
transfer customer  @ 05/17/19 00:51:02
transfer customer  @ 05/20/19 00:51:04
transfer customer  @ 05/21/19 00:51:00
transfer customer  @ 05/22/19 00:50:59
transfer customer  @ 05/23/19 00:50:58
transfer customer  @ 05/24/19 00:50:54
transfer customer  @ 05/27/19 00:51:03
transfer customer  @ 05/28/19 00:51:01
transfer customer  @ 05/29/19 00:50:58
transfer customer  @ 05/30/19 00:50:55
transfer customer  @ 05/31/19 00:50:55
transfer customer  @ 06/03/19 00:51:06
transfer customer  @ 06/04/19 00:51:02
transfer customer  @ 06/05/19 00:50:58
transfer customer  @ 06/06/19 00:50:58
transfer customer  @ 06/07/19 00:50:59
transfer customer  @ 06/10/19 00:51:03
transfer customer  @ 06/11/19 00:51:01
transfer customer  @ 06/12/19 00:50:58
transfer customer  @ 06/13/19 00:50:54
transfer customer  @ 06/14/19 00:50:52
transfer customer  @ 06/17/19 00:51:00
transfer customer  @ 06/18/19 00:51:12
transfer customer  @ 06/19/19 00:51:34
transfer customer  @ 06/20/19 00:51:55
transfer customer  @ 06/21/19 00:51:16
transfer customer  @ 06/24/19 00:51:07
transfer customer  @ 06/27/19 00:50:59
transfer customer  @ 06/28/19 00:50:54
transfer customer  @ 07/01/19 00:51:01
transfer customer  @ 07/02/19 00:51:01
transfer customer  @ 07/03/19 00:51:01
transfer customer  @ 07/04/19 00:50:57
transfer customer  @ 07/05/19 00:50:55
transfer customer  @ 07/08/19 00:51:03
transfer customer  @ 07/09/19 00:51:01
transfer customer  @ 07/10/19 00:50:59
transfer customer  @ 07/11/19 00:50:54
transfer customer  @ 07/12/19 00:50:55
transfer customer  @ 07/15/19 00:51:06
transfer customer  @ 02/08/22 23:51:04
transfer customer  @ 02/09/22 23:50:59
transfer customer  @ 02/10/22 23:51:00
transfer customer  @ 02/13/22 23:50:58
transfer customer  @ 02/14/22 23:50:59
transfer customer  @ 02/15/22 23:50:59
transfer customer  @ 02/16/22 23:50:58
transfer customer  @ 02/17/22 23:51:00
transfer customer  @ 02/20/22 23:51:00
transfer customer  @ 02/21/22 23:50:59
transfer customer  @ 02/22/22 23:50:58
transfer customer  @ 02/23/22 23:51:00
transfer customer  @ 02/24/22 23:50:59
transfer customer  @ 02/27/22 23:50:59
transfer customer  @ 02/28/22 23:50:59
transfer customer  @ 03/01/22 23:51:00
transfer customer  @ 03/02/22 23:51:00
transfer customer  @ 03/03/22 23:50:59
transfer customer  @ 03/06/22 23:50:59
transfer customer  @ 03/07/22 23:50:58
transfer customer  @ 03/08/22 23:51:00
transfer customer  @ 03/09/22 23:50:59
transfer customer  @ 03/10/22 23:50:58
transfer customer  @ 03/14/22 00:50:58
transfer customer  @ 03/15/22 00:51:00
transfer customer  @ 03/16/22 00:50:59
transfer customer  @ 03/17/22 00:50:58
transfer customer  @ 03/18/22 00:51:00
transfer customer  @ 03/21/22 00:51:00
transfer customer  @ 03/22/22 00:50:59
transfer customer  @ 03/23/22 00:50:59
transfer customer  @ 03/24/22 00:50:58
transfer customer  @ 03/25/22 00:51:00
transfer customer  @ 03/28/22 00:50:59
transfer customer  @ 04/11/22 00:50:58
transfer customer  @ 04/12/22 00:50:59
transfer customer  @ 04/13/22 00:50:58
transfer customer  @ 04/14/22 00:51:00
transfer customer  @ 04/15/22 00:50:59
transfer customer  @ 04/18/22 00:50:58
transfer customer  @ 04/19/22 00:51:00
transfer customer  @ 04/20/22 00:50:59
transfer customer  @ 04/21/22 00:51:00
transfer customer  @ 04/22/22 00:50:59
transfer customer  @ 04/25/22 00:51:00
transfer customer  @ 04/26/22 00:51:00
transfer customer  @ 04/27/22 00:50:59
transfer customer  @ 04/28/22 00:50:59
transfer customer  @ 04/29/22 00:51:02
transfer customer  @ 05/02/22 00:51:03
transfer customer  @ 05/03/22 00:51:03
transfer customer  @ 05/04/22 00:51:03
transfer customer  @ 05/05/22 00:51:02
transfer customer  @ 05/06/22 00:51:00
transfer customer  @ 05/09/22 00:51:02
transfer customer  @ 05/10/22 00:51:02
transfer customer  @ 05/11/22 00:51:01
transfer customer  @ 05/12/22 00:51:03
transfer customer  @ 05/13/22 00:51:01
transfer customer  @ 05/16/22 00:51:03
transfer customer  @ 05/17/22 00:51:02
transfer customer  @ 05/18/22 00:51:02
transfer customer  @ 05/19/22 00:51:01
transfer customer  @ 05/20/22 00:51:00
transfer customer  @ 05/23/22 00:51:02
transfer customer  @ 05/24/22 00:51:00
transfer customer  @ 05/25/22 00:51:01
transfer customer  @ 05/26/22 00:51:01
transfer customer  @ 05/27/22 00:51:02
transfer customer  @ 05/30/22 00:51:01
transfer customer  @ 05/31/22 00:51:03
transfer customer  @ 06/01/22 00:51:00
transfer customer  @ 06/02/22 00:51:01
transfer customer  @ 06/03/22 00:51:01
transfer customer  @ 06/06/22 00:51:03
transfer customer  @ 06/07/22 00:51:00
transfer customer  @ 06/08/22 00:51:03
transfer customer  @ 06/09/22 00:51:01
transfer customer  @ 06/10/22 00:51:03
transfer customer  @ 06/13/22 00:51:02
transfer customer  @ 06/14/22 00:51:02
transfer customer  @ 06/15/22 00:51:04
transfer customer  @ 06/16/22 00:51:02
transfer customer  @ 06/17/22 00:51:01
transfer customer  @ 06/20/22 00:51:01
transfer customer  @ 06/21/22 00:51:02
transfer customer  @ 06/22/22 00:51:00
transfer customer  @ 06/23/22 00:51:01
transfer customer  @ 06/24/22 00:51:01
transfer customer  @ 06/27/22 00:51:00
transfer customer  @ 06/28/22 00:51:03
transfer customer  @ 06/29/22 00:51:00
transfer customer  @ 06/30/22 00:51:02
transfer customer  @ 07/01/22 00:51:02
transfer customer  @ 07/04/22 00:51:01
transfer customer  @ 07/05/22 00:51:02
transfer customer  @ 07/06/22 00:51:01
transfer customer  @ 07/07/22 00:51:00
transfer customer  @ 07/08/22 00:51:01
transfer customer  @ 07/11/22 00:51:01
transfer customer  @ 07/12/22 00:50:57
transfer customer  @ 07/13/22 00:50:56
transfer customer  @ 07/14/22 00:50:55
transfer customer  @ 07/15/22 00:50:59
transfer customer  @ 07/18/22 00:50:58
transfer customer  @ 07/19/22 00:51:00
transfer customer  @ 07/20/22 00:50:59
transfer customer  @ 07/21/22 00:51:00
transfer customer  @ 07/22/22 00:51:00
transfer customer  @ 07/25/22 00:50:59
transfer customer  @ 07/26/22 00:51:00
transfer customer  @ 07/27/22 00:50:59
transfer customer  @ 07/28/22 00:50:58
transfer customer  @ 07/29/22 00:50:57
transfer customer  @ 08/01/22 00:50:54
transfer customer  @ 08/02/22 00:50:53
transfer customer  @ 08/03/22 00:50:51
transfer customer  @ 08/04/22 00:50:50
transfer customer  @ 08/05/22 00:50:49
transfer customer  @ 08/08/22 00:51:00
transfer customer  @ 08/09/22 00:51:00
transfer customer  @ 08/11/22 00:51:01
transfer customer  @ 08/12/22 00:51:00
transfer customer  @ 08/15/22 00:51:00
transfer customer  @ 08/16/22 00:51:00
transfer customer  @ 08/17/22 00:51:00
transfer customer  @ 08/18/22 00:51:00
transfer customer  @ 08/19/22 00:51:00
transfer customer  @ 08/22/22 00:51:00
transfer customer  @ 08/23/22 00:51:00
transfer customer  @ 08/24/22 00:51:00
transfer customer  @ 08/25/22 00:51:00
transfer customer  @ 08/26/22 00:51:00
transfer customer  @ 08/29/22 00:51:00
transfer customer  @ 08/30/22 00:51:00
transfer customer  @ 08/31/22 00:51:00
transfer customer  @ 09/01/22 00:51:00
transfer customer  @ 09/02/22 00:51:00
transfer customer  @ 09/05/22 00:51:00
transfer customer  @ 09/06/22 00:51:00
transfer customer  @ 09/07/22 00:51:00
transfer customer  @ 09/08/22 00:51:00
transfer customer  @ 09/09/22 00:51:04
transfer customer  @ 09/12/22 00:51:01
transfer customer  @ 09/13/22 00:51:00
transfer customer  @ 09/14/22 00:51:00
transfer customer  @ 09/15/22 00:51:00
transfer customer  @ 09/16/22 00:51:00
transfer customer  @ 09/19/22 00:51:00
transfer customer  @ 09/20/22 00:50:59
transfer customer  @ 09/21/22 00:50:59
transfer customer  @ 09/22/22 00:50:59
transfer customer  @ 09/23/22 00:50:59
transfer customer  @ 09/26/22 00:50:59
transfer customer  @ 09/27/22 00:50:59
transfer customer  @ 09/28/22 00:50:59
transfer customer  @ 09/29/22 00:50:59
transfer customer  @ 09/30/22 00:50:59
transfer customer  @ 10/03/22 00:51:00
transfer customer  @ 10/04/22 00:51:01
transfer customer  @ 10/05/22 00:51:00
transfer customer  @ 10/06/22 00:51:00
transfer customer  @ 10/07/22 00:51:00
transfer customer  @ 10/10/22 00:51:00
transfer customer  @ 10/11/22 00:51:00
transfer customer  @ 10/12/22 00:51:00
transfer customer  @ 10/13/22 00:51:00
transfer customer  @ 10/14/22 00:51:00
transfer customer  @ 10/17/22 00:51:00
transfer customer  @ 10/18/22 00:51:00
transfer customer  @ 10/19/22 00:51:00
transfer customer  @ 10/20/22 00:50:59
transfer customer  @ 10/21/22 00:51:00
transfer customer  @ 10/24/22 00:51:00
transfer customer  @ 10/25/22 00:51:00
transfer customer  @ 10/26/22 00:51:00
transfer customer  @ 10/27/22 00:51:00
transfer customer  @ 10/28/22 00:51:00
transfer customer  @ 10/31/22 00:51:00
transfer customer  @ 11/01/22 00:51:00
transfer customer  @ 11/02/22 00:51:00
transfer customer  @ 11/03/22 00:51:00
transfer customer  @ 11/04/22 00:51:00
transfer customer  @ 11/06/22 23:51:00
transfer customer  @ 11/07/22 23:51:00
transfer customer  @ 11/08/22 23:51:00
transfer customer  @ 11/09/22 23:51:01
transfer customer  @ 11/10/22 23:51:00
transfer customer  @ 11/13/22 23:50:59
transfer customer  @ 11/14/22 23:50:59
transfer customer  @ 11/15/22 23:51:00
transfer customer  @ 11/16/22 23:51:00
transfer customer  @ 11/17/22 23:50:59
transfer customer  @ 11/20/22 23:51:00
transfer customer  @ 11/21/22 23:51:00
transfer customer  @ 11/22/22 23:51:00
transfer customer  @ 11/23/22 23:50:59
transfer customer  @ 11/24/22 23:51:00
transfer customer  @ 11/27/22 23:51:00
transfer customer  @ 11/28/22 23:51:00
transfer customer  @ 11/29/22 23:51:00
transfer customer  @ 11/30/22 23:51:00
transfer customer  @ 12/01/22 23:51:00
transfer customer  @ 12/04/22 23:51:00
transfer customer  @ 12/05/22 23:51:00
transfer customer  @ 12/06/22 23:51:00
transfer customer  @ 12/07/22 23:51:00
transfer customer  @ 12/08/22 23:50:59
transfer customer  @ 12/11/22 23:50:59
transfer customer  @ 12/12/22 23:50:59
transfer customer  @ 12/13/22 23:50:59
transfer customer  @ 12/14/22 23:51:00
transfer customer  @ 12/15/22 23:50:59
transfer customer  @ 12/18/22 23:50:59
transfer customer  @ 12/19/22 23:50:59
transfer customer  @ 12/20/22 23:50:59
transfer customer  @ 12/21/22 23:50:59
transfer customer  @ 12/22/22 23:50:59
transfer customer  @ 12/25/22 23:50:56
transfer customer  @ 12/26/22 23:50:54
transfer customer  @ 12/27/22 23:50:53
transfer customer  @ 12/28/22 23:50:52
transfer customer  @ 12/29/22 23:50:51
transfer customer  @ 01/01/23 23:50:57
transfer customer  @ 01/02/23 23:50:55
transfer customer  @ 01/03/23 23:50:54
transfer customer  @ 01/04/23 23:50:53
transfer customer  @ 01/05/23 23:50:51
transfer customer  @ 01/08/23 23:51:00
transfer customer  @ 01/09/23 23:51:00
transfer customer  @ 01/10/23 23:51:00
transfer customer  @ 01/11/23 23:51:00
transfer customer  @ 01/12/23 23:50:59
transfer customer  @ 01/15/23 23:50:59
transfer customer  @ 01/16/23 23:50:59
transfer customer  @ 01/17/23 23:50:59
transfer customer  @ 01/18/23 23:50:59
transfer customer  @ 01/19/23 23:50:59
transfer customer  @ 01/22/23 23:50:59
transfer customer  @ 01/23/23 23:51:00
transfer customer  @ 01/24/23 23:50:59
transfer customer  @ 01/25/23 23:50:59
transfer customer  @ 01/26/23 23:50:59
transfer customer  @ 01/29/23 23:50:59
transfer customer  @ 01/30/23 23:51:00
transfer customer  @ 01/31/23 23:51:00
transfer customer  @ 03/08/23 23:51:00
transfer customer  @ 03/09/23 23:51:00
transfer customer  @ 03/13/23 00:51:00
transfer customer  @ 03/14/23 00:51:00
transfer customer  @ 03/15/23 00:51:00
transfer customer  @ 03/16/23 00:51:00
transfer customer  @ 03/17/23 00:51:00
transfer customer  @ 03/20/23 00:51:00
transfer customer  @ 03/21/23 00:51:00
transfer customer  @ 03/22/23 00:51:00
transfer customer  @ 03/23/23 00:51:00
transfer customer  @ 03/24/23 00:51:00
transfer customer  @ 03/27/23 00:50:59
transfer customer  @ 03/28/23 00:50:59
transfer customer  @ 03/29/23 00:50:59
transfer customer  @ 03/30/23 00:50:59
transfer customer  @ 03/31/23 00:50:59
transfer customer  @ 04/03/23 00:51:00
transfer customer  @ 04/04/23 00:50:59
transfer customer  @ 04/05/23 00:51:00
transfer customer  @ 04/06/23 00:51:01
transfer customer  @ 04/07/23 00:51:00
transfer customer  @ 04/10/23 00:51:00
transfer customer  @ 04/11/23 00:51:00
transfer customer  @ 04/12/23 00:50:59
transfer customer  @ 04/13/23 00:50:58
transfer customer  @ 04/14/23 00:50:59
transfer customer  @ 04/17/23 00:50:59
transfer customer  @ 04/18/23 00:50:59
transfer customer  @ 04/19/23 00:50:59
transfer customer  @ 04/20/23 00:50:59
transfer customer  @ 04/21/23 00:50:59
transfer customer  @ 04/24/23 00:50:59
transfer customer  @ 04/25/23 00:51:00
transfer customer  @ 04/26/23 00:51:00
transfer customer  @ 04/27/23 00:51:00
transfer customer  @ 04/28/23 00:50:59
transfer customer  @ 05/01/23 00:50:59
transfer customer  @ 05/02/23 00:51:00
transfer customer  @ 05/03/23 00:51:00
transfer customer  @ 05/04/23 00:51:00
transfer customer  @ 05/05/23 00:50:59
transfer customer  @ 05/08/23 00:51:00
transfer customer  @ 05/09/23 00:51:00
transfer customer  @ 05/10/23 00:51:00
transfer customer  @ 05/11/23 00:51:00
transfer customer  @ 05/12/23 00:51:00
transfer customer  @ 05/15/23 00:51:00
transfer customer  @ 05/16/23 00:51:00
transfer customer  @ 05/17/23 00:50:58
transfer customer  @ 05/18/23 00:50:59
transfer customer  @ 05/19/23 00:50:59
transfer customer  @ 05/22/23 00:51:00
transfer customer  @ 05/23/23 00:50:59
transfer customer  @ 05/24/23 00:51:00
transfer customer  @ 05/25/23 00:50:59
transfer customer  @ 05/26/23 00:51:00
transfer customer  @ 05/29/23 00:51:00
transfer customer  @ 05/30/23 00:50:59
transfer customer  @ 05/31/23 00:51:00
transfer customer  @ 06/01/23 00:51:00
transfer customer  @ 06/02/23 00:50:59
transfer customer  @ 06/05/23 00:51:00
transfer customer  @ 06/06/23 00:51:00
transfer customer  @ 06/07/23 00:51:00
transfer customer  @ 06/08/23 00:50:59
transfer customer  @ 06/09/23 00:51:00
transfer customer  @ 06/12/23 00:50:59
transfer customer  @ 06/13/23 00:50:59
transfer customer  @ 06/14/23 00:50:59
transfer customer  @ 06/15/23 00:50:59
transfer customer  @ 06/16/23 00:50:59
transfer customer  @ 06/19/23 00:50:59
transfer customer  @ 06/20/23 00:50:59
transfer customer  @ 06/21/23 00:51:00
transfer customer  @ 06/22/23 00:51:00
transfer customer  @ 06/23/23 00:51:00
transfer customer  @ 06/26/23 00:50:59
transfer customer  @ 06/27/23 00:50:59
transfer customer  @ 06/28/23 00:50:59
transfer customer  @ 06/29/23 00:50:59
transfer customer  @ 06/30/23 00:50:59
transfer customer  @ 07/03/23 00:51:00
transfer customer  @ 07/04/23 00:50:59
transfer customer  @ 07/05/23 00:51:00
transfer customer  @ 07/06/23 00:51:00
transfer customer  @ 07/07/23 00:51:00
transfer customer  @ 07/10/23 00:50:59
transfer customer  @ 07/11/23 00:50:59
transfer customer  @ 07/12/23 00:50:59
transfer customer  @ 07/13/23 00:51:00
transfer customer  @ 07/14/23 00:50:59
transfer customer  @ 07/17/23 00:50:58
transfer customer  @ 07/18/23 00:50:57
transfer customer  @ 07/19/23 00:50:59
transfer customer  @ 07/20/23 00:50:59
transfer customer  @ 07/21/23 00:50:59
transfer customer  @ 07/24/23 00:51:00
transfer customer  @ 07/25/23 00:51:00
transfer customer  @ 07/26/23 00:51:00
transfer customer  @ 07/27/23 00:51:00
transfer customer  @ 07/28/23 00:51:00
transfer customer  @ 07/31/23 00:50:59
transfer customer  @ 08/01/23 00:51:00
transfer customer  @ 08/02/23 00:50:59
transfer customer  @ 08/03/23 00:51:00
transfer customer  @ 08/04/23 00:51:00
transfer customer  @ 08/07/23 00:51:06
transfer customer  @ 08/08/23 00:51:01
transfer customer  @ 08/09/23 00:51:01
transfer customer  @ 08/10/23 00:51:00
transfer customer  @ 08/11/23 00:50:59
transfer customer  @ 08/14/23 00:51:00
transfer customer  @ 08/15/23 00:50:58
transfer customer  @ 08/16/23 00:51:00
transfer customer  @ 08/17/23 00:51:00
transfer customer  @ 08/18/23 00:51:01
transfer customer  @ 08/21/23 00:51:00
transfer customer  @ 08/22/23 00:51:01
transfer customer  @ 08/23/23 00:51:04
transfer customer  @ 08/24/23 00:51:04
transfer customer  @ 08/25/23 00:51:00
transfer customer  @ 08/28/23 00:51:00
transfer customer  @ 08/29/23 00:51:05
transfer customer  @ 08/30/23 00:51:00
transfer customer  @ 08/31/23 00:50:59
transfer customer  @ 09/01/23 00:51:00
transfer customer  @ 09/04/23 00:50:59
transfer customer  @ 09/05/23 00:51:01
transfer customer  @ 09/06/23 00:50:59
transfer customer  @ 09/07/23 00:50:59
transfer customer  @ 09/08/23 00:51:13
transfer customer  @ 09/11/23 00:51:04
transfer customer  @ 09/12/23 00:51:01
transfer customer  @ 09/13/23 00:51:00
transfer customer  @ 09/14/23 00:50:58
transfer customer  @ 09/15/23 00:50:58
transfer customer  @ 09/18/23 00:50:57
transfer customer  @ 09/19/23 00:50:52
transfer customer  @ 09/20/23 00:50:51
transfer customer  @ 09/21/23 00:50:50
transfer customer  @ 09/22/23 00:50:49
transfer customer  @ 09/25/23 00:50:45
transfer customer  @ 09/26/23 00:50:43
transfer customer  @ 09/27/23 00:50:42
transfer customer  @ 09/28/23 00:50:42
transfer customer  @ 09/29/23 00:50:40
transfer customer  @ 10/02/23 00:50:36
transfer customer  @ 10/03/23 00:50:35
transfer customer  @ 10/04/23 00:51:19
transfer customer  @ 10/05/23 00:51:00
